source,path,classification,canonical_twin,rationale,evidence_relevance
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_121.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_122.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_123.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_124.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_125.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_126.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_127.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_128.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_129.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_130.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_131.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_132.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_133.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_134.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_135.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_136.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_137.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_138.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_139.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_140.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_141.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_142.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_143.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_144.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_145.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_146.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_147.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_148.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_149.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_150.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_151.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_152.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_153.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_154.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_155.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_156.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_157.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_158.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_159.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_160.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_161.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_overrides/case_162.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/case_queue.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_007/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_060/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_061/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_062/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_063/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_064/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_065/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_066/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_067/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_068/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_069/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_070/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_071/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_072/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_073/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_074/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_075/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_076/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_077/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_078/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_079/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_080/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_081/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_082/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_083/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_084/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_085/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_086/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_087/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_088/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_089/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_090/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_091/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_092/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_093/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_094/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_095/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_096/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_097/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_098/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_099/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_100/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_101/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_102/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_103/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_104/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/01_MTC_PROJECT/05_PARITY/_nightly/cases/case_105/case_result.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,HIGH — parity corpus or parity result
